id,tx_hash,json_metadata,raw_metadata,block,inputs,outputs,type,created_at,epoch,stake_key,stake_pub
1,27ba5500aba309a273eb8d91644afe36ad0c256e117ae57f7351ec1a575a2891,"{""voter_delegations"":[{""voting_key"":""0c6199349ca3b3c86c1fb807e17f91a31384fd309a3478a4197b83a5adaf2a9c"",""votePublicKey"":""ed25519_pk1p3sejdyu5weusmqlhqr7zlu35vfcflfsng683fqe0wp6ttd092wqfya7wn"",""weight"":1,""catId"":""ca1q5xxrxf5nj3m8jrvr7uq0ctljx338p8axzdrg79yr9ac8fdd4u4fc73gzve""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1xguw4v28mejpue3za7xzgmpzde6yawlse87fmv5ctzpgguv626rqpl2cee"",""stake_hex"":""e02902a312156562e9c98cc869b6c8e5356d7b97cc3ea7398839a423e5"",""stake_key"":""stake_test1uq5s9gcjz4jk96wf3nyxndkgu56k67uhesl2wwvg8xjz8egd5wrsf"",""payment_address"":""stake_test1uq5s9gcjz4jk96wf3nyxndkgu56k67uhesl2wwvg8xjz8egd5wrsf"",""nonce"":5653271}","{""1"": ""0x0c6199349ca3b3c86c1fb807e17f91a31384fd309a3478a4197b83a5adaf2a9c"", ""2"": ""0x3238eab147de641e6622ef8c246c226e744ebbf0c9fc9db298588284719a5686"", ""3"": ""0xe02902a312156562e9c98cc869b6c8e5356d7b97cc3ea7398839a423e5"", ""4"": 5653271}",aedf9a400013197478f54bdbeeb2b70de1cff62164c45d22ff69d9779d440015,"[{""address"":""addr_test1qzmes0354qmj304puzckrm5zd8c56scrj7qmex0n6dmswa3fq233y9t9vt5unrxgdxmv3ef4d4ae0np75uucswdyy0jszm27jf"",""amount"":[{""unit"":""lovelace"",""quantity"":""9704317008""}],""tx_hash"":""851d1305f69b643292f22739e2ecf07d1924985e6cf7f62482918d69ccd8c10d"",""output_index"":1,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qrsakl97wa3lusg6emzz0jwxw7ef7ay574yvhvuha4xpvapfq233y9t9vt5unrxgdxmv3ef4d4ae0np75uucswdyy0jsquag3x"",""amount"":[{""unit"":""lovelace"",""quantity"":""1000000""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":""492d65e52eb1bb9c729ebb7356930948b9f0b8c176e471733b64eaa2acb66a4e""},{""address"":""addr_test1qz2xau9rkrrqh34p5jp399wldqju3dckmc7ml0zlppy4673fq233y9t9vt5unrxgdxmv3ef4d4ae0np75uucswdyy0jsz4m7hl"",""amount"":[{""unit"":""lovelace"",""quantity"":""9703138219""}],""output_index"":1,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":""439a3cff12e7c7dd55ce663577268cfba02f91be35af7f2a825785d9ecab9cac""}]",cip15,12/29/2022 10:21,65,stake_test1uq5s9gcjz4jk96wf3nyxndkgu56k67uhesl2wwvg8xjz8egd5wrsf,ed25519_pk1xguw4v28mejpue3za7xzgmpzde6yawlse87fmv5ctzpgguv626rqpl2cee
2,2be18b4269ba92f7efef72267ecfb9101308057204546daab83f1f57e546005e,"{""voter_delegations"":[{""voting_key"":""188a83800f13f1a579a4a3693925c6abd331cacf6cc7293931a3c2acd9a4e1cd"",""votePublicKey"":""ed25519_pk1rz9g8qq0z0c627dy5d5njfwx40fnrjk0dnrjjwf350p2ekdyu8xsnnhuaf"",""weight"":1,""catId"":""ca1q5vg4quqpuflrfte5j3kjwf9c64axvw2eakvw2fexx3u9txe5nsu6pw60nl""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk12e7ucntveycnj9wlkj289wxyy3cjkxkxp5c5y9yazjymanz00dzq950pk8"",""stake_hex"":""e02cdd54917d95107b98694ebff176974dc401027a78a26e22ad91a133"",""stake_key"":""stake_test1uqkd64y30k23q7ucd98tlutkjaxugqgz0fu2ym3z4kg6zvc9p0tgd"",""payment_address"":""addr_test1qpqg36cfkmk7y48cd0e8e40vq844asq477xhn229e94ztvevm42fzlv4zpaes62whlchd96dcsqsy7nc5fhz9tv35yespryvga"",""nonce"":12682285}","{""1"": ""0x188a83800f13f1a579a4a3693925c6abd331cacf6cc7293931a3c2acd9a4e1cd"", ""2"": ""0x567dcc4d6cc9313915dfb49472b8c424712b1ac60d3142149d1489becc4f7b44"", ""3"": ""0x004088eb09b6ede254f86bf27cd5ec01eb5ec015f78d79a945c96a25b32cdd54917d95107b98694ebff176974dc401027a78a26e22ad91a133"", ""4"": 12682285}",563b7c3a07ca6ad49d599747d1c9b6843c359a840d04a4558e39ecdf5360f621,"[{""address"":""addr_test1qpqg36cfkmk7y48cd0e8e40vq844asq477xhn229e94ztvevm42fzlv4zpaes62whlchd96dcsqsy7nc5fhz9tv35yespryvga"",""amount"":[{""unit"":""lovelace"",""quantity"":""4996316943""}],""tx_hash"":""90b032457a2aaf65c3ed2f54e482ca94fa2477bc8f911c5f421f886534db7b19"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qpqg36cfkmk7y48cd0e8e40vq844asq477xhn229e94ztvevm42fzlv4zpaes62whlchd96dcsqsy7nc5fhz9tv35yespryvga"",""amount"":[{""unit"":""lovelace"",""quantity"":""4996140486""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null}]",cip15,3/20/2023 18:51,146,stake_test1uqkd64y30k23q7ucd98tlutkjaxugqgz0fu2ym3z4kg6zvc9p0tgd,ed25519_pk12e7ucntveycnj9wlkj289wxyy3cjkxkxp5c5y9yazjymanz00dzq950pk8
3,86283f76df5b6da311ed99a25183795a7b3990de73131f452a7162238d6f2ff8,"{""voter_delegations"":[{""voting_key"":""e8c2be3fbecd5847421117e435ed3f9f0ae7feb14f8d3d4d57adb6515bf54c6c"",""votePublicKey"":""ed25519_pk1arptu0a7e4vywss3zljrtmflnu9w0l43f7xn6n2h4km9zkl4f3kq4gl4yh"",""weight"":1,""catId"":""ca1qh5v903lhmx4s36zzyt7gd0d870s4el7k98c602d27kmv52m74xxcvd5wkv""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1psrwmyu2y5a9annaax8jnv67w30vkjvnff45kdsmd7rgxz5k7rmshdgrwh"",""stake_hex"":""e09ec09c3bfb1930b9d8e5d60a1204260f50e153481434f8559cd908c3"",""stake_key"":""stake_test1uz0vp8pmlvvnpwwcuhtq5ysyyc84pc2nfq2rf7z4nnvs3scy6kcwl"",""payment_address"":""addr_test1qqmxqe9s6wy7md7aqfsf0afh45cfd5hav5uuqkckvd37a5u7czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsxrkujf"",""nonce"":13150467}","{""1"": ""0xe8c2be3fbecd5847421117e435ed3f9f0ae7feb14f8d3d4d57adb6515bf54c6c"", ""2"": ""0x0c06ed938a253a5ece7de98f29b35e745ecb49934a6b4b361b6f86830a96f0f7"", ""3"": ""0x00366064b0d389edb7dd026097f537ad3096d2fd6539c05b166363eed39ec09c3bfb1930b9d8e5d60a1204260f50e153481434f8559cd908c3"", ""4"": 13150467}",c8e865d6220960c63fc706634ff679ed31a6ccc4d260a46caa76930c7c2a6ace,"[{""address"":""addr_test1qqtkmhhmnc683tlmt2jl40zvzz92y0dkcpjm4yd8uq39ezu7czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsvmh72c"",""amount"":[{""unit"":""lovelace"",""quantity"":""901262940""}],""tx_hash"":""dd54972424506951a47b3bcd83910bc486440037e7f05071153c483bc895d312"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qq2490a9elhx6558kgqcuawxqarfn29s6n6q7hu27dv57n57czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsevrf3x"",""amount"":[{""unit"":""lovelace"",""quantity"":""901086659""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":""41f61ad4c107ac0315cce6391c5b7beea43d30dcb767f2a3ed7d90a584e17a33""}]",cip15,3/26/2023 4:54,152,stake_test1uz0vp8pmlvvnpwwcuhtq5ysyyc84pc2nfq2rf7z4nnvs3scy6kcwl,ed25519_pk1psrwmyu2y5a9annaax8jnv67w30vkjvnff45kdsmd7rgxz5k7rmshdgrwh
4,de74907b51889a9e5ed5cc65827cbfbf71381f40e999753ae45fc4d2d16aa12d,"{""voter_delegations"":[{""voting_key"":""ad9689a6f954e380a8026c52a0f7f1fc91f373147543e0cd6dfd3216b5deed51"",""votePublicKey"":""ed25519_pk14ktgnfhe2n3cp2qzd3f2pal3ljglxuc5w4p7pntdl5epddw7a4gsy6rhgk"",""weight"":1,""catId"":""ca1qkkedzdxl92w8q9gqfk99g8h787frumnz3658cxddh7ny944mmk4zu4y50e""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1psrwmyu2y5a9annaax8jnv67w30vkjvnff45kdsmd7rgxz5k7rmshdgrwh"",""stake_hex"":""e09ec09c3bfb1930b9d8e5d60a1204260f50e153481434f8559cd908c3"",""stake_key"":""stake_test1uz0vp8pmlvvnpwwcuhtq5ysyyc84pc2nfq2rf7z4nnvs3scy6kcwl"",""payment_address"":""addr_test1qqmxqe9s6wy7md7aqfsf0afh45cfd5hav5uuqkckvd37a5u7czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsxrkujf"",""nonce"":13150498}","{""1"": ""0xad9689a6f954e380a8026c52a0f7f1fc91f373147543e0cd6dfd3216b5deed51"", ""2"": ""0x0c06ed938a253a5ece7de98f29b35e745ecb49934a6b4b361b6f86830a96f0f7"", ""3"": ""0x00366064b0d389edb7dd026097f537ad3096d2fd6539c05b166363eed39ec09c3bfb1930b9d8e5d60a1204260f50e153481434f8559cd908c3"", ""4"": 13150498}",16c6a1c71e086fd1b0818bf967556240b0d98266b3294d4eff8b8f66d5b41e64,"[{""address"":""addr_test1qrn9jsnu3alue09ht4a56s50mtpta7wyswq9ws2g5xt3dtu7czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsrcst3c"",""amount"":[{""unit"":""lovelace"",""quantity"":""520814310""}],""tx_hash"":""fd66fdcfad7b43d2f832b663e64edfdd71057fb11c3dfc1c5050c35cc1fe0d3f"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qq2490a9elhx6558kgqcuawxqarfn29s6n6q7hu27dv57n57czwrh7cexzua3ewkpgfqgfs02rs4xjq5xnu9t8xeprpsevrf3x"",""amount"":[{""unit"":""lovelace"",""quantity"":""520638029""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null}]",cip15,3/26/2023 4:55,152,stake_test1uz0vp8pmlvvnpwwcuhtq5ysyyc84pc2nfq2rf7z4nnvs3scy6kcwl,ed25519_pk1psrwmyu2y5a9annaax8jnv67w30vkjvnff45kdsmd7rgxz5k7rmshdgrwh
5,8037315660b1e58ca80c14fadde44127eeeb1f8321d521a265c4cb0acf79d123,"{""voter_delegations"":[{""voting_key"":""cd65bbcfbc97772b6a2c40fb2c5a5697e71bebd9df7163cb89a1ac3464563790"",""votePublicKey"":""ed25519_pk1e4jmhnaujamjk63vgrajckjkjln3h67emack8juf5xkrgezkx7gqwm4m92"",""weight"":1,""catId"":""ca1qhxktw70hjthw2m293q0ktz626t7wxltm80hzc7t3xs6cdry2cmeqemuwxg""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1gvv4gxuhvdr34ygr0cnc43syqekdpx4zc2mtz6xx5yk52ng8agdsp8xhfk"",""stake_hex"":""e0b1e2bad83f9b50784fa61ad21b10d5de7cad917d2b8542007362b231"",""stake_key"":""stake_test1uzc79wkc87d4q7z05cddyxcs6h08etv3054c2ssqwd3tyvglgz92l"",""payment_address"":""addr_test1qqj5ed7urj2mlevksrmppytlaaxlx8t3fz9kgtzqr8rpp8d3u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcskd0d64"",""nonce"":14592620}","{""1"": ""0xcd65bbcfbc97772b6a2c40fb2c5a5697e71bebd9df7163cb89a1ac3464563790"", ""2"": ""0x4319541b9763471a91037e278ac604066cd09aa2c2b6b168c6a12d454d07ea1b"", ""3"": ""0x00254cb7dc1c95bfe59680f610917fef4df31d71488b642c4019c6109db1e2bad83f9b50784fa61ad21b10d5de7cad917d2b8542007362b231"", ""4"": 14592620}",dc1654505d016e4dcf589bf1d4bb47515b3581e0f66acdf23a9ed005e1c4359c,"[{""address"":""addr_test1qq2c2mgqre07qalcx9k7thmk0qd260tt4p5ah29ywa698h43u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcs2qjak5"",""amount"":[{""unit"":""lovelace"",""quantity"":""4996316943""}],""tx_hash"":""92ef20e9a3b46e7b80bedc5898af8fc797363d360443d64f08b796b4c13aec77"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qz5ptcl5hw6ydvp3pj938uwc0ga0224kzgucqnzgyxk7us43u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcskt7d58"",""amount"":[{""unit"":""lovelace"",""quantity"":""4996140486""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":""548f58a5d806b3148aae64803cba80943e6062bc6f3c385308610d733a487713""}]",cip15,4/11/2023 21:31,168,stake_test1uzc79wkc87d4q7z05cddyxcs6h08etv3054c2ssqwd3tyvglgz92l,ed25519_pk1gvv4gxuhvdr34ygr0cnc43syqekdpx4zc2mtz6xx5yk52ng8agdsp8xhfk
6,326d43d877595d7a261730547a9abea8ac542545d9d9ea12ae13e2aea5765262,"{""voter_delegations"":[{""voting_key"":""982fc71d5178bc1ddbadcc126179acd94d0eeb89898b47639eae87b23204fd74"",""votePublicKey"":""ed25519_pk1nqhuw8230z7pmkadesfxz7dvm9xsa6uf3x95wcu746rmyvsyl46qkww8jh"",""weight"":1,""catId"":""ca1qkvzl3ca29utc8wm4hxpycte4nv56rht3xyck3mrn6hg0v3jqn7hg3rvv8p""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1gvv4gxuhvdr34ygr0cnc43syqekdpx4zc2mtz6xx5yk52ng8agdsp8xhfk"",""stake_hex"":""e0b1e2bad83f9b50784fa61ad21b10d5de7cad917d2b8542007362b231"",""stake_key"":""stake_test1uzc79wkc87d4q7z05cddyxcs6h08etv3054c2ssqwd3tyvglgz92l"",""payment_address"":""addr_test1qqj5ed7urj2mlevksrmppytlaaxlx8t3fz9kgtzqr8rpp8d3u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcskd0d64"",""nonce"":14592682}","{""1"": ""0x982fc71d5178bc1ddbadcc126179acd94d0eeb89898b47639eae87b23204fd74"", ""2"": ""0x4319541b9763471a91037e278ac604066cd09aa2c2b6b168c6a12d454d07ea1b"", ""3"": ""0x00254cb7dc1c95bfe59680f610917fef4df31d71488b642c4019c6109db1e2bad83f9b50784fa61ad21b10d5de7cad917d2b8542007362b231"", ""4"": 14592682}",24bdcd7432f567fb8b49241981edc1277e0ccf4e0cb3b6a971d3b5e3d96f98e0,"[{""address"":""addr_test1qq2c2mgqre07qalcx9k7thmk0qd260tt4p5ah29ywa698h43u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcs2qjak5"",""amount"":[{""unit"":""lovelace"",""quantity"":""2498250000""}],""tx_hash"":""92ef20e9a3b46e7b80bedc5898af8fc797363d360443d64f08b796b4c13aec77"",""output_index"":2,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qz5ptcl5hw6ydvp3pj938uwc0ga0224kzgucqnzgyxk7us43u2ads0um2puylfs66gd3p4w70jkezlfts4pqqumzkgcskt7d58"",""amount"":[{""unit"":""lovelace"",""quantity"":""2498073719""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null}]",cip15,4/11/2023 21:33,168,stake_test1uzc79wkc87d4q7z05cddyxcs6h08etv3054c2ssqwd3tyvglgz92l,ed25519_pk1gvv4gxuhvdr34ygr0cnc43syqekdpx4zc2mtz6xx5yk52ng8agdsp8xhfk
7,f25dd451c11a9c7526cc34929b0f1e223b23b47fd13ddca66f451be53e045843,"{""voter_delegations"":[{""voting_key"":""f5bd919a57ef25051c076935f7f26f12c141746875fb940960e7c83094f7b8e1"",""votePublicKey"":""ed25519_pk17k7erxjhaujs28q8dy6l0un0ztq5zargwhaegztqulyrp98hhrss3advd9"",""weight"":1,""catId"":""ca1qh6mmyv62lhj2pguqa5ntaljdufvzst5dp6lh9qfvrnusvy577uwzs4a4ph""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk13ta2gw0gwu6tr6vshtnnw3ufja626dd2u22ts67zy9cn4dc4v4yqmc3rqv"",""stake_hex"":""e07af343f151cd48477c4b0e6bbc2354c121305c23efbc8e82cf88aa19"",""stake_key"":""stake_test1upa0xsl328x5s3mufv8xh0pr2nqjzvzuy0hmer5ze7y25xg03s5uj"",""payment_address"":""stake_test1upa0xsl328x5s3mufv8xh0pr2nqjzvzuy0hmer5ze7y25xg03s5uj"",""nonce"":16292582}","{""1"": ""0xf5bd919a57ef25051c076935f7f26f12c141746875fb940960e7c83094f7b8e1"", ""2"": ""0x8afaa439e87734b1e990bae73747899774ad35aae294b86bc221713ab7156548"", ""3"": ""0xe07af343f151cd48477c4b0e6bbc2354c121305c23efbc8e82cf88aa19"", ""4"": 16292582}",6a2ab49a4af70b7009c4fb3b0241187cd24230c638ec2c0cb72ec97bd5d4a135,"[{""address"":""addr_test1qqluavkc6y8vuvsgru88xvepdhhjsczqs4myfm2s3jctrsr67dplz5wdfprhcjcwdw7zx4xpyyc9cgl0hj8g9nug4gvs7sptsc"",""amount"":[{""unit"":""lovelace"",""quantity"":""23000000""}],""tx_hash"":""2c3e7d40abc929b93143b405f463ae8b35772e31ca6bdaef7ad986dc845c2ab1"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qpu2rvu5rm96c82zyqqlr7d7xth5tgr4h9n45tsf8260rrn67dplz5wdfprhcjcwdw7zx4xpyyc9cgl0hj8g9nug4gvs5hg07t"",""amount"":[{""unit"":""lovelace"",""quantity"":""1000000""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null},{""address"":""addr_test1qzxw79wqqrg9vvyaz9p9ju4a2txt70pfvdakenjj7qcanpn67dplz5wdfprhcjcwdw7zx4xpyyc9cgl0hj8g9nug4gvs2u6qpw"",""amount"":[{""unit"":""lovelace"",""quantity"":""21821739""}],""output_index"":1,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null}]",cip15,5/1/2023 13:44,188,stake_test1upa0xsl328x5s3mufv8xh0pr2nqjzvzuy0hmer5ze7y25xg03s5uj,ed25519_pk13ta2gw0gwu6tr6vshtnnw3ufja626dd2u22ts67zy9cn4dc4v4yqmc3rqv
8,84838e74a1dbb9100b01f4991f7f9971ea218f2857da41bfe9c28ed0febf1092,"{""voter_delegations"":[{""voting_key"":""9151157959a602461fdfe67f2c373b7acf9d91de45deadaf1f2ee8d5e6745433"",""votePublicKey"":""ed25519_pk1j9g3272e5cpyv87lueljcdem0t8emyw7gh02mtcl9m5dten52sesf3nxul"",""weight"":1,""catId"":""ca1qkg4z9tetxnqy3slmln87tph8davl8v3mezaatd0ruhw340xw32rx27caue""}],""txType"":""cip15"",""stake_pub"":""ed25519_pk1x5l0a7s6qjz77mjtex8ldmq6hfey9mhmfuwxaezl583267d03gcqvxf6hc"",""stake_hex"":""e01cfbd61d4954cabe849feb14a7d2c498a3e7ff482f117947fa72766a"",""stake_key"":""stake_test1uqw0h4saf92v405ynl43ff7jcjv28ellfqh3z728lfe8v6s0y7ep6"",""payment_address"":""stake_test1uqw0h4saf92v405ynl43ff7jcjv28ellfqh3z728lfe8v6s0y7ep6"",""nonce"":16304201}","{""1"": ""0x9151157959a602461fdfe67f2c373b7acf9d91de45deadaf1f2ee8d5e6745433"", ""2"": ""0x353efefa1a0485ef6e4bc98ff6ec1aba7242eefb4f1c6ee45fa1e2ad79af8a30"", ""3"": ""0xe01cfbd61d4954cabe849feb14a7d2c498a3e7ff482f117947fa72766a"", ""4"": 16304201}",9436b0021c5b23049c2b3935fe75302fb03aeb55180c6df6cd7d5b004d94fc19,"[{""address"":""addr_test1qq4cy8pvlk66ynzxm7zphuah84gk4qep5m4r70x9jzg38agul0tp6j25e2lgf8ltzjna93yc50nl7jp0z9u507njwe4qgsh75h"",""amount"":[{""unit"":""lovelace"",""quantity"":""9292692786""}],""tx_hash"":""b306d7d9fc6247f8900c4ffbc77587b43b0ebb9896fc3794102f446021456bf3"",""output_index"":0,""data_hash"":null,""inline_datum"":null,""reference_script_hash"":null,""collateral"":false,""reference"":false}]","[{""address"":""addr_test1qryzr5e3pn0redfzh9t22j6zvdvq4f6s0l2xz6avkrdh45qul0tp6j25e2lgf8ltzjna93yc50nl7jp0z9u507njwe4q5ht92y"",""amount"":[{""unit"":""lovelace"",""quantity"":""1000000""}],""output_index"":0,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":null},{""address"":""addr_test1qrpuadptgkw7mc2hzackpdh9hujmhx4ykwwgh9unu23mwvsul0tp6j25e2lgf8ltzjna93yc50nl7jp0z9u507njwe4qmad9wv"",""amount"":[{""unit"":""lovelace"",""quantity"":""9291514349""}],""output_index"":1,""data_hash"":null,""inline_datum"":null,""collateral"":false,""reference_script_hash"":null,""consumed_by_tx"":""f8703b09bebc509af03a80bb0a175fac47f9fed3c37397d3519f1d6ccf43a55e""}]",cip15,5/1/2023 16:57,188,stake_test1uqw0h4saf92v405ynl43ff7jcjv28ellfqh3z728lfe8v6s0y7ep6,ed25519_pk1x5l0a7s6qjz77mjtex8ldmq6hfey9mhmfuwxaezl583267d03gcqvxf6hc
